"ID";"RegioS";"Perioden";"GemiddeldeVerkoopprijs_1"
"7314";"GM0392";"2001JJ00";"  190388"
"7315";"GM0392";"2002JJ00";"  199955"
"7316";"GM0392";"2003JJ00";"  203243"
"7317";"GM0392";"2004JJ00";"  213760"
"7318";"GM0392";"2005JJ00";"  227984"
"7319";"GM0392";"2006JJ00";"  243584"
"7320";"GM0392";"2007JJ00";"  261016"
"7321";"GM0392";"2008JJ00";"  270670"
"7322";"GM0392";"2009JJ00";"  266916"
"7323";"GM0392";"2010JJ00";"  267413"
"7324";"GM0392";"2011JJ00";"  265863"
"7325";"GM0392";"2012JJ00";"  252145"
"7326";"GM0392";"2013JJ00";"  234272"
"7327";"GM0392";"2014JJ00";"  245391"
"7328";"GM0392";"2015JJ00";"  268197"
"7329";"GM0392";"2016JJ00";"  290367"
"7330";"GM0392";"2017JJ00";"  324843"
"7331";"GM0392";"2018JJ00";"  383576"
"7332";"GM0392";"2019JJ00";"  417583"
"7333";"GM0392";"2020JJ00";"  447447"
"7334";"GM0392";"2021JJ00";"  507862"
"7335";"GM0392";"2022JJ00";"  561362"
"7336";"GM0392";"2023JJ00";"  507289"
"7337";"GM0393";"1995JJ00";"  116373"
"7338";"GM0393";"1996JJ00";"  125560"
"7339";"GM0393";"1997JJ00";"  126556"
"7340";"GM0393";"1998JJ00";"  168079"
"7341";"GM0393";"1999JJ00";"  172488"
"7342";"GM0393";"2000JJ00";"  198126"
"7343";"GM0393";"2001JJ00";"  219013"
"7344";"GM0393";"2002JJ00";"  223066"
"7345";"GM0393";"2003JJ00";"  254240"
"7346";"GM0393";"2004JJ00";"  279599"
"7347";"GM0393";"2005JJ00";"  280634"
"7348";"GM0393";"2006JJ00";"  291357"
"7349";"GM0393";"2007JJ00";"  295264"
"7350";"GM0393";"2008JJ00";"  336029"
"7351";"GM0393";"2009JJ00";"  304362"
"7352";"GM0393";"2010JJ00";"  284811"
"7353";"GM0393";"2011JJ00";"  277860"
"7354";"GM0393";"2012JJ00";"  253085"
"7355";"GM0393";"2013JJ00";"  268955"
"7356";"GM0393";"2014JJ00";"  282176"
"7357";"GM0393";"2015JJ00";"  244228"
"7358";"GM0393";"2016JJ00";"  267607"
"7359";"GM0393";"2017JJ00";"  292931"
"7360";"GM0393";"2018JJ00";"  392144"
"7361";"GM0393";"2019JJ00";""
"7362";"GM0393";"2020JJ00";""
"7363";"GM0393";"2021JJ00";""
"7364";"GM0393";"2022JJ00";""
"7365";"GM0393";"2023JJ00";""
"7366";"GM0394";"1995JJ00";"  109264"
"7367";"GM0394";"1996JJ00";"  117478"
"7368";"GM0394";"1997JJ00";"  134388"
"7369";"GM0394";"1998JJ00";"  142497"
"7370";"GM0394";"1999JJ00";"  173690"
"7371";"GM0394";"2000JJ00";"  202361"
"7372";"GM0394";"2001JJ00";"  218740"
"7373";"GM0394";"2002JJ00";"  236471"
"7374";"GM0394";"2003JJ00";"  238672"
"7375";"GM0394";"2004JJ00";"  249127"
"7376";"GM0394";"2005JJ00";"  252605"
"7377";"GM0394";"2006JJ00";"  259759"
"7378";"GM0394";"2007JJ00";"  289091"
"7379";"GM0394";"2008JJ00";"  295233"
"7380";"GM0394";"2009JJ00";"  274434"
"7381";"GM0394";"2010JJ00";"  270473"
"7382";"GM0394";"2011JJ00";"  259999"
"7383";"GM0394";"2012JJ00";"  250768"
"7384";"GM0394";"2013JJ00";"  240351"
"7385";"GM0394";"2014JJ00";"  239844"
"7386";"GM0394";"2015JJ00";"  252111"
"7387";"GM0394";"2016JJ00";"  276861"
"7388";"GM0394";"2017JJ00";"  310708"
"7389";"GM0394";"2018JJ00";"  346593"
"7390";"GM0394";"2019JJ00";"  372300"
"7391";"GM0394";"2020JJ00";"  403265"
"7392";"GM0394";"2021JJ00";"  470338"
"7393";"GM0394";"2022JJ00";"  527074"
"7394";"GM0394";"2023JJ00";"  507636"
"7395";"GM0914";"1995JJ00";"   99311"
"7396";"GM0914";"1996JJ00";"  102015"
"7397";"GM0914";"1997JJ00";"  122486"
"7398";"GM0914";"1998JJ00";"  132202"
"7399";"GM0914";"1999JJ00";"  154285"
"7400";"GM0914";"2000JJ00";"  163222"
"7401";"GM0914";"2001JJ00";"  184632"
"7402";"GM0914";"2002JJ00";"  188721"
"7403";"GM0914";"2003JJ00";"  199807"
"7404";"GM0914";"2004JJ00";"  193378"
"7405";"GM0914";"2005JJ00";"  194937"
"7406";"GM0914";"2006JJ00";"  215316"
"7407";"GM0914";"2007JJ00";""
"7408";"GM0914";"2008JJ00";""
"7409";"GM0914";"2009JJ00";""
"7410";"GM0914";"2010JJ00";""
"7411";"GM0914";"2011JJ00";""
"7412";"GM0914";"2012JJ00";""
"7413";"GM0914";"2013JJ00";""
"7414";"GM0914";"2014JJ00";""
"7415";"GM0914";"2015JJ00";""
"7416";"GM0914";"2016JJ00";""
"7417";"GM0914";"2017JJ00";""
"7418";"GM0914";"2018JJ00";""
"7419";"GM0914";"2019JJ00";""
"7420";"GM0914";"2020JJ00";""
"7421";"GM0914";"2021JJ00";""
"7422";"GM0914";"2022JJ00";""
"7423";"GM0914";"2023JJ00";""
"7424";"GM1655";"1995JJ00";""
"7425";"GM1655";"1996JJ00";""
"7426";"GM1655";"1997JJ00";"  128265"
"7427";"GM1655";"1998JJ00";"  134936"
"7428";"GM1655";"1999JJ00";"  155166"
"7429";"GM1655";"2000JJ00";"  182389"
"7430";"GM1655";"2001JJ00";"  189903"
"7431";"GM1655";"2002JJ00";"  206404"
"7432";"GM1655";"2003JJ00";"  219349"
"7433";"GM1655";"2004JJ00";"  233231"
"7434";"GM1655";"2005JJ00";"  247370"
"7435";"GM1655";"2006JJ00";"  258955"
"7436";"GM1655";"2007JJ00";"  273827"
"7437";"GM1655";"2008JJ00";"  274927"
"7438";"GM1655";"2009JJ00";"  262399"
"7439";"GM1655";"2010JJ00";"  269421"
"7440";"GM1655";"2011JJ00";"  239583"
"7441";"GM1655";"2012JJ00";"  225770"
"7442";"GM1655";"2013JJ00";"  192502"
"7443";"GM1655";"2014JJ00";"  215699"
"7444";"GM1655";"2015JJ00";"  226664"
"7445";"GM1655";"2016JJ00";"  236340"
"7446";"GM1655";"2017JJ00";"  258813"
"7447";"GM1655";"2018JJ00";"  280978"
"7448";"GM1655";"2019JJ00";"  304176"
"7449";"GM1655";"2020JJ00";"  316915"
"7450";"GM1655";"2021JJ00";"  353175"
"7451";"GM1655";"2022JJ00";"  372943"
"7452";"GM1655";"2023JJ00";"  398819"
"7453";"GM0789";"1995JJ00";"   95885"
"7454";"GM0789";"1996JJ00";"  102331"
"7455";"GM0789";"1997JJ00";""
"7456";"GM0789";"1998JJ00";""
"7457";"GM0789";"1999JJ00";""
"7458";"GM0789";"2000JJ00";""
"7459";"GM0789";"2001JJ00";""
"7460";"GM0789";"2002JJ00";""
"7461";"GM0789";"2003JJ00";""
"7462";"GM0789";"2004JJ00";""
"7463";"GM0789";"2005JJ00";""
"7464";"GM0789";"2006JJ00";""
"7465";"GM0789";"2007JJ00";""
"7466";"GM0789";"2008JJ00";""
"7467";"GM0789";"2009JJ00";""
"7468";"GM0789";"2010JJ00";""
"7469";"GM0789";"2011JJ00";""
"7470";"GM0789";"2012JJ00";""
"7471";"GM0789";"2013JJ00";""
"7472";"GM0789";"2014JJ00";""
"7473";"GM0789";"2015JJ00";""
"7474";"GM0789";"2016JJ00";""
"7475";"GM0789";"2017JJ00";""
"7476";"GM0789";"2018JJ00";""
"7477";"GM0789";"2019JJ00";""
"7478";"GM0789";"2020JJ00";""
"7479";"GM0789";"2021JJ00";""
"7480";"GM0789";"2022JJ00";""
"7481";"GM0789";"2023JJ00";""
"7482";"GM0159";"1995JJ00";"   77580"
"7483";"GM0159";"1996JJ00";"   79321"
"7484";"GM0159";"1997JJ00";"  108685"
"7485";"GM0159";"1998JJ00";"  117227"
"7486";"GM0159";"1999JJ00";"  126654"
"7487";"GM0159";"2000JJ00";"  172147"
"7488";"GM0159";"2001JJ00";""
"7489";"GM0159";"2002JJ00";""
"7490";"GM0159";"2003JJ00";""
"7491";"GM0159";"2004JJ00";""
"7492";"GM0159";"2005JJ00";""
"7493";"GM0159";"2006JJ00";""
"7494";"GM0159";"2007JJ00";""
"7495";"GM0159";"2008JJ00";""
"7496";"GM0159";"2009JJ00";""
"7497";"GM0159";"2010JJ00";""
"7498";"GM0159";"2011JJ00";""
"7499";"GM0159";"2012JJ00";""
"7500";"GM0159";"2013JJ00";""
"7501";"GM0159";"2014JJ00";""
"7502";"GM0159";"2015JJ00";""
"7503";"GM0159";"2016JJ00";""
"7504";"GM0159";"2017JJ00";""
"7505";"GM0159";"2018JJ00";""
"7506";"GM0159";"2019JJ00";""
"7507";"GM0159";"2020JJ00";""
"7508";"GM0159";"2021JJ00";""
"7509";"GM0159";"2022JJ00";""
"7510";"GM0159";"2023JJ00";""
"7511";"GM0160";"1995JJ00";"   82666"
"7512";"GM0160";"1996JJ00";"   98243"
"7513";"GM0160";"1997JJ00";"  107286"
"7514";"GM0160";"1998JJ00";"  106735"
"7515";"GM0160";"1999JJ00";"  141271"
"7516";"GM0160";"2000JJ00";"  159893"
"7517";"GM0160";"2001JJ00";"  176531"
"7518";"GM0160";"2002JJ00";"  171850"
"7519";"GM0160";"2003JJ00";"  176688"
"7520";"GM0160";"2004JJ00";"  199763"
"7521";"GM0160";"2005JJ00";"  203574"
"7522";"GM0160";"2006JJ00";"  190525"
"7523";"GM0160";"2007JJ00";"  199710"
"7524";"GM0160";"2008JJ00";"  217521"
"7525";"GM0160";"2009JJ00";"  206173"
"7526";"GM0160";"2010JJ00";"  202037"
"7527";"GM0160";"2011JJ00";"  208889"
"7528";"GM0160";"2012JJ00";"  198829"
"7529";"GM0160";"2013JJ00";"  190487"
"7530";"GM0160";"2014JJ00";"  198362"
"7531";"GM0160";"2015JJ00";"  192597"
"7532";"GM0160";"2016JJ00";"  211334"
"7533";"GM0160";"2017JJ00";"  218144"
"7534";"GM0160";"2018JJ00";"  230199"
"7535";"GM0160";"2019JJ00";"  248364"
"7536";"GM0160";"2020JJ00";"  270151"
"7537";"GM0160";"2021JJ00";"  303203"
"7538";"GM0160";"2022JJ00";"  353450"
"7539";"GM0160";"2023JJ00";"  349124"
"7540";"GM0243";"1995JJ00";"   98561"
"7541";"GM0243";"1996JJ00";"  112507"
"7542";"GM0243";"1997JJ00";"  119104"
"7543";"GM0243";"1998JJ00";"  130807"
"7544";"GM0243";"1999JJ00";"  166049"
"7545";"GM0243";"2000JJ00";"  185752"
"7546";"GM0243";"2001JJ00";"  202273"
"7547";"GM0243";"2002JJ00";"  221415"
"7548";"GM0243";"2003JJ00";"  218333"
"7549";"GM0243";"2004JJ00";"  217469"
"7550";"GM0243";"2005JJ00";"  245397"
"7551";"GM0243";"2006JJ00";"  245398"
"7552";"GM0243";"2007JJ00";"  258628"
"7553";"GM0243";"2008JJ00";"  279483"
"7554";"GM0243";"2009JJ00";"  244035"
"7555";"GM0243";"2010JJ00";"  251015"
"7556";"GM0243";"2011JJ00";"  240148"
"7557";"GM0243";"2012JJ00";"  240096"
"7558";"GM0243";"2013JJ00";"  233894"
"7559";"GM0243";"2014JJ00";"  231130"
"7560";"GM0243";"2015JJ00";"  238579"
"7561";"GM0243";"2016JJ00";"  255649"
"7562";"GM0243";"2017JJ00";"  271810"
"7563";"GM0243";"2018JJ00";"  289462"
"7564";"GM0243";"2019JJ00";"  321594"
"7565";"GM0243";"2020JJ00";"  338710"
"7566";"GM0243";"2021JJ00";"  369508"
"7567";"GM0243";"2022JJ00";"  450728"
"7568";"GM0243";"2023JJ00";"  437767"
"7569";"GM0523";"1995JJ00";"   95714"
"7570";"GM0523";"1996JJ00";"  106041"
"7571";"GM0523";"1997JJ00";"  112475"
"7572";"GM0523";"1998JJ00";"  118343"
"7573";"GM0523";"1999JJ00";"  136017"
"7574";"GM0523";"2000JJ00";"  161210"
"7575";"GM0523";"2001JJ00";"  185218"
"7576";"GM0523";"2002JJ00";"  194495"
"7577";"GM0523";"2003JJ00";"  203718"
"7578";"GM0523";"2004JJ00";"  227510"
"7579";"GM0523";"2005JJ00";"  237991"
"7580";"GM0523";"2006JJ00";"  237295"
"7581";"GM0523";"2007JJ00";"  250357"
"7582";"GM0523";"2008JJ00";"  254301"
"7583";"GM0523";"2009JJ00";"  223537"
"7584";"GM0523";"2010JJ00";"  234917"
"7585";"GM0523";"2011JJ00";"  234920"
"7586";"GM0523";"2012JJ00";"  216192"
"7587";"GM0523";"2013JJ00";"  226069"
"7588";"GM0523";"2014JJ00";"  230829"
"7589";"GM0523";"2015JJ00";"  203843"
"7590";"GM0523";"2016JJ00";"  221844"
"7591";"GM0523";"2017JJ00";"  246909"
"7592";"GM0523";"2018JJ00";"  255155"
"7593";"GM0523";"2019JJ00";"  267363"
"7594";"GM0523";"2020JJ00";"  279851"
"7595";"GM0523";"2021JJ00";"  326786"
"7596";"GM0523";"2022JJ00";"  390187"
"7597";"GM0523";"2023JJ00";"  374112"
"7598";"GM0017";"1995JJ00";"  120413"
"7599";"GM0017";"1996JJ00";"  127622"
"7600";"GM0017";"1997JJ00";"  144939"
"7601";"GM0017";"1998JJ00";"  151621"
"7602";"GM0017";"1999JJ00";"  167272"
"7603";"GM0017";"2000JJ00";"  209076"
"7604";"GM0017";"2001JJ00";"  244611"
"7605";"GM0017";"2002JJ00";"  240368"
"7606";"GM0017";"2003JJ00";"  244514"
"7607";"GM0017";"2004JJ00";"  291016"
"7608";"GM0017";"2005JJ00";"  309713"
"7609";"GM0017";"2006JJ00";"  301256"
"7610";"GM0017";"2007JJ00";"  324794"
"7611";"GM0017";"2008JJ00";"  339954"
"7612";"GM0017";"2009JJ00";"  329720"
"7613";"GM0017";"2010JJ00";"  296918"
"7614";"GM0017";"2011JJ00";"  346393"
"7615";"GM0017";"2012JJ00";"  311820"
"7616";"GM0017";"2013JJ00";"  301664"
"7617";"GM0017";"2014JJ00";"  287535"
"7618";"GM0017";"2015JJ00";"  302170"
"7619";"GM0017";"2016JJ00";"  314351"
"7620";"GM0017";"2017JJ00";"  332386"
"7621";"GM0017";"2018JJ00";"  371530"
"7622";"GM0017";"2019JJ00";""
"7623";"GM0017";"2020JJ00";""
"7624";"GM0017";"2021JJ00";""
"7625";"GM0017";"2022JJ00";""
"7626";"GM0017";"2023JJ00";""
"7627";"GM0395";"1995JJ00";"   93709"
"7628";"GM0395";"1996JJ00";"   99975"
"7629";"GM0395";"1997JJ00";"  115639"
"7630";"GM0395";"1998JJ00";"  128632"
"7631";"GM0395";"1999JJ00";"  159284"
"7632";"GM0395";"2000JJ00";"  171429"
"7633";"GM0395";"2001JJ00";"  207715"
"7634";"GM0395";"2002JJ00";"  216958"
"7635";"GM0395";"2003JJ00";"  228108"
"7636";"GM0395";"2004JJ00";"  242279"
"7637";"GM0395";"2005JJ00";"  250569"
"7638";"GM0395";"2006JJ00";"  252527"
"7639";"GM0395";"2007JJ00";"  274154"
"7640";"GM0395";"2008JJ00";"  270578"
"7641";"GM0395";"2009JJ00";"  272635"
"7642";"GM0395";"2010JJ00";"  254357"
"7643";"GM0395";"2011JJ00";"  255317"
"7644";"GM0395";"2012JJ00";"  238441"
"7645";"GM0395";"2013JJ00";""
"7646";"GM0395";"2014JJ00";""
"7647";"GM0395";"2015JJ00";""
"7648";"GM0395";"2016JJ00";""
"7649";"GM0395";"2017JJ00";""
"7650";"GM0395";"2018JJ00";""
"7651";"GM0395";"2019JJ00";""
"7652";"GM0395";"2020JJ00";""
"7653";"GM0395";"2021JJ00";""
"7654";"GM0395";"2022JJ00";""
"7655";"GM0395";"2023JJ00";""
"7656";"GM0072";"1995JJ00";"   64447"
"7657";"GM0072";"1996JJ00";"   65201"
"7658";"GM0072";"1997JJ00";"   78378"
"7659";"GM0072";"1998JJ00";"   93337"
"7660";"GM0072";"1999JJ00";"  107668"
"7661";"GM0072";"2000JJ00";"  105496"
"7662";"GM0072";"2001JJ00";"  120384"
"7663";"GM0072";"2002JJ00";"  145711"
"7664";"GM0072";"2003JJ00";"  152903"
"7665";"GM0072";"2004JJ00";"  157128"
"7666";"GM0072";"2005JJ00";"  169089"
"7667";"GM0072";"2006JJ00";"  180516"
"7668";"GM0072";"2007JJ00";"  178696"
"7669";"GM0072";"2008JJ00";"  184064"
"7670";"GM0072";"2009JJ00";"  170494"
"7671";"GM0072";"2010JJ00";"  175716"
"7672";"GM0072";"2011JJ00";"  184401"
"7673";"GM0072";"2012JJ00";"  176967"
"7674";"GM0072";"2013JJ00";"  171483"
"7675";"GM0072";"2014JJ00";"  160606"
"7676";"GM0072";"2015JJ00";"  170472"
"7677";"GM0072";"2016JJ00";"  179087"
"7678";"GM0072";"2017JJ00";"  185938"
"7679";"GM0072";"2018JJ00";"  209723"
"7680";"GM0072";"2019JJ00";"  216426"
"7681";"GM0072";"2020JJ00";"  234161"
"7682";"GM0072";"2021JJ00";"  272258"
"7683";"GM0072";"2022JJ00";"  311678"
"7684";"GM0072";"2023JJ00";"  298340"
"7685";"GM0318";"1995JJ00";"  121244"
"7686";"GM0318";"1996JJ00";"  132090"
"7687";"GM0318";"1997JJ00";"  159009"
"7688";"GM0318";"1998JJ00";"  157973"
"7689";"GM0318";"1999JJ00";"  191598"
"7690";"GM0318";"2000JJ00";"  212483"
"7691";"GM0318";"2001JJ00";""
"7692";"GM0318";"2002JJ00";""
"7693";"GM0318";"2003JJ00";""
"7694";"GM0318";"2004JJ00";""
"7695";"GM0318";"2005JJ00";""
"7696";"GM0318";"2006JJ00";""
"7697";"GM0318";"2007JJ00";""
"7698";"GM0318";"2008JJ00";""
"7699";"GM0318";"2009JJ00";""
"7700";"GM0318";"2010JJ00";""
"7701";"GM0318";"2011JJ00";""
"7702";"GM0318";"2012JJ00";""
"7703";"GM0318";"2013JJ00";""
"7704";"GM0318";"2014JJ00";""
"7705";"GM0318";"2015JJ00";""
"7706";"GM0318";"2016JJ00";""
"7707";"GM0318";"2017JJ00";""
"7708";"GM0318";"2018JJ00";""
"7709";"GM0318";"2019JJ00";""
"7710";"GM0318";"2020JJ00";""
"7711";"GM0318";"2021JJ00";""
"7712";"GM0318";"2022JJ00";""
"7713";"GM0318";"2023JJ00";""
"7714";"GM0161";"1995JJ00";"   81030"
"7715";"GM0161";"1996JJ00";"   69055"
"7716";"GM0161";"1997JJ00";"  100231"
"7717";"GM0161";"1998JJ00";"  117567"
"7718";"GM0161";"1999JJ00";"  142056"
"7719";"GM0161";"2000JJ00";"  158816"
"7720";"GM0161";"2001JJ00";""
"7721";"GM0161";"2002JJ00";""
"7722";"GM0161";"2003JJ00";""
"7723";"GM0161";"2004JJ00";""
"7724";"GM0161";"2005JJ00";""
"7725";"GM0161";"2006JJ00";""
"7726";"GM0161";"2007JJ00";""
"7727";"GM0161";"2008JJ00";""
"7728";"GM0161";"2009JJ00";""
"7729";"GM0161";"2010JJ00";""
"7730";"GM0161";"2011JJ00";""
"7731";"GM0161";"2012JJ00";""
"7732";"GM0161";"2013JJ00";""
"7733";"GM0161";"2014JJ00";""
"7734";"GM0161";"2015JJ00";""
"7735";"GM0161";"2016JJ00";""
"7736";"GM0161";"2017JJ00";""
"7737";"GM0161";"2018JJ00";""
"7738";"GM0161";"2019JJ00";""
"7739";"GM0161";"2020JJ00";""
"7740";"GM0161";"2021JJ00";""
"7741";"GM0161";"2022JJ00";""
"7742";"GM0161";"2023JJ00";""
"7743";"GM0244";"1995JJ00";"  120635"
"7744";"GM0244";"1996JJ00";"  125994"
"7745";"GM0244";"1997JJ00";"  128388"
"7746";"GM0244";"1998JJ00";"  163875"
"7747";"GM0244";"1999JJ00";"  188710"
"7748";"GM0244";"2000JJ00";"  215094"
"7749";"GM0244";"2001JJ00";"  223887"
"7750";"GM0244";"2002JJ00";"  264212"
"7751";"GM0244";"2003JJ00";"  245064"
"7752";"GM0244";"2004JJ00";"  294878"
"7753";"GM0244";"2005JJ00";"  280867"
"7754";"GM0244";"2006JJ00";"  280065"
"7755";"GM0244";"2007JJ00";"  317911"
"7756";"GM0244";"2008JJ00";"  305655"
"7757";"GM0244";"2009JJ00";"  300279"
"7758";"GM0244";"2010JJ00";"  308225"
"7759";"GM0244";"2011JJ00";"  276121"
"7760";"GM0244";"2012JJ00";"  252060"
"7761";"GM0244";"2013JJ00";"  231867"
"7762";"GM0244";"2014JJ00";"  267997"
"7763";"GM0244";"2015JJ00";"  252723"
"7764";"GM0244";"2016JJ00";"  253125"
"7765";"GM0244";"2017JJ00";"  300119"
"7766";"GM0244";"2018JJ00";"  294928"
"7767";"GM0244";"2019JJ00";"  296484"
"7768";"GM0244";"2020JJ00";"  336286"
"7769";"GM0244";"2021JJ00";"  437348"
"7770";"GM0244";"2022JJ00";"  509050"
"7771";"GM0244";"2023JJ00";"  469519"
"7772";"GM0117";"1995JJ00";"  110151"
"7773";"GM0117";"1996JJ00";"  121630"
"7774";"GM0117";"1997JJ00";"  130101"
"7775";"GM0117";"1998JJ00";""
"7776";"GM0117";"1999JJ00";""
"7777";"GM0117";"2000JJ00";""
"7778";"GM0117";"2001JJ00";""
"7779";"GM0117";"2002JJ00";""
"7780";"GM0117";"2003JJ00";""
"7781";"GM0117";"2004JJ00";""
"7782";"GM0117";"2005JJ00";""
"7783";"GM0117";"2006JJ00";""
"7784";"GM0117";"2007JJ00";""
"7785";"GM0117";"2008JJ00";""
"7786";"GM0117";"2009JJ00";""
"7787";"GM0117";"2010JJ00";""
"7788";"GM0117";"2011JJ00";""
"7789";"GM0117";"2012JJ00";""
"7790";"GM0117";"2013JJ00";""
"7791";"GM0117";"2014JJ00";""
"7792";"GM0117";"2015JJ00";""
"7793";"GM0117";"2016JJ00";""
"7794";"GM0117";"2017JJ00";""
"7795";"GM0117";"2018JJ00";""
"7796";"GM0117";"2019JJ00";""
"7797";"GM0117";"2020JJ00";""
"7798";"GM0117";"2021JJ00";""
"7799";"GM0117";"2022JJ00";""
"7800";"GM0117";"2023JJ00";""
"7801";"GM0245";"1995JJ00";"  106271"
"7802";"GM0245";"1996JJ00";"  127338"
"7803";"GM0245";"1997JJ00";"  132003"
"7804";"GM0245";"1998JJ00";"  155182"
"7805";"GM0245";"1999JJ00";""
"7806";"GM0245";"2000JJ00";""
"7807";"GM0245";"2001JJ00";""
"7808";"GM0245";"2002JJ00";""
"7809";"GM0245";"2003JJ00";""
"7810";"GM0245";"2004JJ00";""
"7811";"GM0245";"2005JJ00";""
"7812";"GM0245";"2006JJ00";""
"7813";"GM0245";"2007JJ00";""
"7814";"GM0245";"2008JJ00";""
"7815";"GM0245";"2009JJ00";""
"7816";"GM0245";"2010JJ00";""
"7817";"GM0245";"2011JJ00";""
"7818";"GM0245";"2012JJ00";""
"7819";"GM0245";"2013JJ00";""
"7820";"GM0245";"2014JJ00";""
"7821";"GM0245";"2015JJ00";""
"7822";"GM0245";"2016JJ00";""
"7823";"GM0245";"2017JJ00";""
"7824";"GM0245";"2018JJ00";""
"7825";"GM0245";"2019JJ00";""
"7826";"GM0245";"2020JJ00";""
"7827";"GM0245";"2021JJ00";""
"7828";"GM0245";"2022JJ00";""
"7829";"GM0245";"2023JJ00";""
"7830";"GM1937";"1995JJ00";"   94071"
"7831";"GM1937";"1996JJ00";"  103967"
"7832";"GM1937";"1997JJ00";"  119821"
"7833";"GM1937";"1998JJ00";"  140901"
"7834";"GM1937";"1999JJ00";"  163625"
"7835";"GM1937";"2000JJ00";"  169033"
"7836";"GM1937";"2001JJ00";"  182187"
"7837";"GM1937";"2002JJ00";"  204386"
"7838";"GM1937";"2003JJ00";"  208251"
"7839";"GM1937";"2004JJ00";"  202001"
"7840";"GM1937";"2005JJ00";"  211675"
"7841";"GM1937";"2006JJ00";"  223473"
"7842";"GM1937";"2007JJ00";""
"7843";"GM1937";"2008JJ00";""
"7844";"GM1937";"2009JJ00";""
"7845";"GM1937";"2010JJ00";""
"7846";"GM1937";"2011JJ00";""
"7847";"GM1937";"2012JJ00";""
"7848";"GM1937";"2013JJ00";""
"7849";"GM1937";"2014JJ00";""
"7850";"GM1937";"2015JJ00";""
"7851";"GM1937";"2016JJ00";""
"7852";"GM1937";"2017JJ00";""
"7853";"GM1937";"2018JJ00";""
"7854";"GM1937";"2019JJ00";""
"7855";"GM1937";"2020JJ00";""
"7856";"GM1937";"2021JJ00";""
"7857";"GM1937";"2022JJ00";""
"7858";"GM1937";"2023JJ00";""
"7859";"GM0396";"1995JJ00";"   87023"
"7860";"GM0396";"1996JJ00";"  100763"
"7861";"GM0396";"1997JJ00";"  114790"
"7862";"GM0396";"1998JJ00";"  126773"
"7863";"GM0396";"1999JJ00";"  127922"
"7864";"GM0396";"2000JJ00";"  157032"
"7865";"GM0396";"2001JJ00";"  172935"
"7866";"GM0396";"2002JJ00";"  194783"
"7867";"GM0396";"2003JJ00";"  204539"
"7868";"GM0396";"2004JJ00";"  202299"
"7869";"GM0396";"2005JJ00";"  209069"
"7870";"GM0396";"2006JJ00";"  212988"
"7871";"GM0396";"2007JJ00";"  222880"
"7872";"GM0396";"2008JJ00";"  231877"
"7873";"GM0396";"2009JJ00";"  208671"
"7874";"GM0396";"2010JJ00";"  223218"
"7875";"GM0396";"2011JJ00";"  227092"
"7876";"GM0396";"2012JJ00";"  218512"
"7877";"GM0396";"2013JJ00";"  206489"
"7878";"GM0396";"2014JJ00";"  209944"
"7879";"GM0396";"2015JJ00";"  221822"
"7880";"GM0396";"2016JJ00";"  248864"
"7881";"GM0396";"2017JJ00";"  268086"
"7882";"GM0396";"2018JJ00";"  284368"
"7883";"GM0396";"2019JJ00";"  318055"
"7884";"GM0396";"2020JJ00";"  355754"
"7885";"GM0396";"2021JJ00";"  404142"
"7886";"GM0396";"2022JJ00";"  418202"
"7887";"GM0396";"2023JJ00";"  429159"
"7888";"GM0397";"1995JJ00";"  157278"
"7889";"GM0397";"1996JJ00";"  181408"
"7890";"GM0397";"1997JJ00";"  202332"
"7891";"GM0397";"1998JJ00";"  233389"
"7892";"GM0397";"1999JJ00";"  258342"
"7893";"GM0397";"2000JJ00";"  307890"
"7894";"GM0397";"2001JJ00";"  358232"
"7895";"GM0397";"2002JJ00";"  346612"
"7896";"GM0397";"2003JJ00";"  374191"
"7897";"GM0397";"2004JJ00";"  370338"
"7898";"GM0397";"2005JJ00";"  396675"
"7899";"GM0397";"2006JJ00";"  439724"
"7900";"GM0397";"2007JJ00";"  465567"
"7901";"GM0397";"2008JJ00";"  494793"
"7902";"GM0397";"2009JJ00";"  492757"
"7903";"GM0397";"2010JJ00";"  438239"
"7904";"GM0397";"2011JJ00";"  463496"
"7905";"GM0397";"2012JJ00";"  391473"
"7906";"GM0397";"2013JJ00";"  375390"
"7907";"GM0397";"2014JJ00";"  401492"
"7908";"GM0397";"2015JJ00";"  440883"
"7909";"GM0397";"2016JJ00";"  447976"
"7910";"GM0397";"2017JJ00";"  514206"
"7911";"GM0397";"2018JJ00";"  563152"
"7912";"GM0397";"2019JJ00";"  626574"
"7913";"GM0397";"2020JJ00";"  647455"
"7914";"GM0397";"2021JJ00";"  694937"
"7915";"GM0397";"2022JJ00";"  805009"
"7916";"GM0397";"2023JJ00";"  708279"
"7917";"GM0246";"1995JJ00";"  121513"
"7918";"GM0246";"1996JJ00";"  134403"
"7919";"GM0246";"1997JJ00";"  147217"
"7920";"GM0246";"1998JJ00";"  155712"
"7921";"GM0246";"1999JJ00";"  204076"
"7922";"GM0246";"2000JJ00";"  227675"
"7923";"GM0246";"2001JJ00";"  261520"
"7924";"GM0246";"2002JJ00";"  297117"
"7925";"GM0246";"2003JJ00";"  282824"
"7926";"GM0246";"2004JJ00";"  281316"
"7927";"GM0246";"2005JJ00";"  295846"
"7928";"GM0246";"2006JJ00";"  311826"
