"ID";"LeeftijdReferentiepersoon";"RegioS";"Perioden";"TotaalParticuliereHuishoudens_21"
"1951";"10000";"GM0307";"2001JJ00";"55024"
"1952";"10000";"GM0307";"2002JJ00";"55857"
"1953";"10000";"GM0307";"2003JJ00";"56452"
"1954";"10000";"GM0307";"2004JJ00";"56994"
"1955";"10000";"GM0307";"2005JJ00";"57875"
"1956";"10000";"GM0307";"2006JJ00";"58880"
"1957";"10000";"GM0307";"2007JJ00";"60099"
"1958";"10000";"GM0307";"2008JJ00";"60888"
"1959";"10000";"GM0307";"2009JJ00";"61780"
"1960";"10000";"GM0307";"2010JJ00";"62531"
"1961";"10000";"GM0307";"2011JJ00";"63133"
"1962";"10000";"GM0307";"2012JJ00";"64163"
"1963";"10000";"GM0307";"2013JJ00";"64772"
"1964";"10000";"GM0307";"2014JJ00";"65226"
"1965";"10000";"GM0307";"2015JJ00";"65998"
"1966";"10000";"GM0307";"2016JJ00";"66538"
"1967";"10000";"GM0307";"2017JJ00";"67135"
"1968";"10000";"GM0307";"2018JJ00";"67675"
"1969";"10000";"GM0307";"2019JJ00";"68517"
"1970";"10000";"GM0307";"2020JJ00";"69226"
"1971";"10000";"GM0307";"2021JJ00";"69643"
"1972";"10000";"GM0307";"2022JJ00";"70599"
"1973";"10000";"GM0307";"2023JJ00";"71879"
"1974";"10000";"GM0307";"2024JJ00";"72682"
"1975";"10000";"GM0362";"2000JJ00";"37482"
"1976";"10000";"GM0362";"2001JJ00";"37383"
"1977";"10000";"GM0362";"2002JJ00";"37399"
"1978";"10000";"GM0362";"2003JJ00";"37816"
"1979";"10000";"GM0362";"2004JJ00";"38213"
"1980";"10000";"GM0362";"2005JJ00";"38287"
"1981";"10000";"GM0362";"2006JJ00";"38246"
"1982";"10000";"GM0362";"2007JJ00";"38406"
"1983";"10000";"GM0362";"2008JJ00";"38526"
"1984";"10000";"GM0362";"2009JJ00";"38733"
"1985";"10000";"GM0362";"2010JJ00";"39119"
"1986";"10000";"GM0362";"2011JJ00";"39669"
"1987";"10000";"GM0362";"2012JJ00";"40295"
"1988";"10000";"GM0362";"2013JJ00";"40865"
"1989";"10000";"GM0362";"2014JJ00";"40942"
"1990";"10000";"GM0362";"2015JJ00";"42154"
"1991";"10000";"GM0362";"2016JJ00";"42636"
"1992";"10000";"GM0362";"2017JJ00";"42756"
"1993";"10000";"GM0362";"2018JJ00";"42865"
"1994";"10000";"GM0362";"2019JJ00";"43326"
"1995";"10000";"GM0362";"2020JJ00";"43485"
"1996";"10000";"GM0362";"2021JJ00";"43004"
"1997";"10000";"GM0362";"2022JJ00";"43961"
"1998";"10000";"GM0362";"2023JJ00";"45149"
"1999";"10000";"GM0362";"2024JJ00";"45423"
"2000";"10000";"GM0363";"2000JJ00";"404579"
"2001";"10000";"GM0363";"2001JJ00";"405572"
"2002";"10000";"GM0363";"2002JJ00";"405359"
"2003";"10000";"GM0363";"2003JJ00";"405008"
"2004";"10000";"GM0363";"2004JJ00";"406273"
"2005";"10000";"GM0363";"2005JJ00";"407784"
"2006";"10000";"GM0363";"2006JJ00";"410201"
"2007";"10000";"GM0363";"2007JJ00";"410308"
"2008";"10000";"GM0363";"2008JJ00";"411520"
"2009";"10000";"GM0363";"2009JJ00";"416426"
"2010";"10000";"GM0363";"2010JJ00";"422073"
"2011";"10000";"GM0363";"2011JJ00";"427350"
"2012";"10000";"GM0363";"2012JJ00";"432612"
"2013";"10000";"GM0363";"2013JJ00";"436825"
"2014";"10000";"GM0363";"2014JJ00";"440780"
"2015";"10000";"GM0363";"2015JJ00";"449209"
"2016";"10000";"GM0363";"2016JJ00";"456462"
"2017";"10000";"GM0363";"2017JJ00";"462329"
"2018";"10000";"GM0363";"2018JJ00";"467606"
"2019";"10000";"GM0363";"2019JJ00";"470223"
"2020";"10000";"GM0363";"2020JJ00";"475368"
"2021";"10000";"GM0363";"2021JJ00";"474875"
"2022";"10000";"GM0363";"2022JJ00";"484574"
"2023";"10000";"GM0363";"2023JJ00";"505705"
"2024";"10000";"GM0363";"2024JJ00";"515181"
"2025";"10000";"GM0364";"2000JJ00";"2440"
"2026";"10000";"GM0364";"2001JJ00";"2458"
"2027";"10000";"GM0364";"2002JJ00";"2507"
"2028";"10000";"GM0364";"2003JJ00";"2508"
"2029";"10000";"GM0364";"2004JJ00";"2504"
"2030";"10000";"GM0364";"2005JJ00";"2542"
"2031";"10000";"GM0364";"2006JJ00";"2583"
"2032";"10000";"GM0364";"2007JJ00";"2652"
"2033";"10000";"GM0364";"2008JJ00";"2661"
"2034";"10000";"GM0364";"2009JJ00";"2642"
"2035";"10000";"GM0364";"2010JJ00";"2650"
"2036";"10000";"GM0364";"2011JJ00";
"2037";"10000";"GM0364";"2012JJ00";
"2038";"10000";"GM0364";"2013JJ00";
"2039";"10000";"GM0364";"2014JJ00";
"2040";"10000";"GM0364";"2015JJ00";
"2041";"10000";"GM0364";"2016JJ00";
"2042";"10000";"GM0364";"2017JJ00";
"2043";"10000";"GM0364";"2018JJ00";
"2044";"10000";"GM0364";"2019JJ00";
"2045";"10000";"GM0364";"2020JJ00";
"2046";"10000";"GM0364";"2021JJ00";
"2047";"10000";"GM0364";"2022JJ00";
"2048";"10000";"GM0364";"2023JJ00";
"2049";"10000";"GM0364";"2024JJ00";
"2050";"10000";"GM0199";"2000JJ00";"1814"
"2051";"10000";"GM0199";"2001JJ00";"1858"
"2052";"10000";"GM0199";"2002JJ00";"1870"
"2053";"10000";"GM0199";"2003JJ00";"1916"
"2054";"10000";"GM0199";"2004JJ00";"1979"
"2055";"10000";"GM0199";"2005JJ00";
"2056";"10000";"GM0199";"2006JJ00";
"2057";"10000";"GM0199";"2007JJ00";
"2058";"10000";"GM0199";"2008JJ00";
"2059";"10000";"GM0199";"2009JJ00";
"2060";"10000";"GM0199";"2010JJ00";
"2061";"10000";"GM0199";"2011JJ00";
"2062";"10000";"GM0199";"2012JJ00";
"2063";"10000";"GM0199";"2013JJ00";
"2064";"10000";"GM0199";"2014JJ00";
"2065";"10000";"GM0199";"2015JJ00";
"2066";"10000";"GM0199";"2016JJ00";
"2067";"10000";"GM0199";"2017JJ00";
"2068";"10000";"GM0199";"2018JJ00";
"2069";"10000";"GM0199";"2019JJ00";
"2070";"10000";"GM0199";"2020JJ00";
"2071";"10000";"GM0199";"2021JJ00";
"2072";"10000";"GM0199";"2022JJ00";
"2073";"10000";"GM0199";"2023JJ00";
"2074";"10000";"GM0199";"2024JJ00";
"2075";"10000";"GM0366";"2000JJ00";"5370"
"2076";"10000";"GM0366";"2001JJ00";"5406"
"2077";"10000";"GM0366";"2002JJ00";"5413"
"2078";"10000";"GM0366";"2003JJ00";"5399"
"2079";"10000";"GM0366";"2004JJ00";"5419"
"2080";"10000";"GM0366";"2005JJ00";"5471"
"2081";"10000";"GM0366";"2006JJ00";"5525"
"2082";"10000";"GM0366";"2007JJ00";"5568"
"2083";"10000";"GM0366";"2008JJ00";"5660"
"2084";"10000";"GM0366";"2009JJ00";"5688"
"2085";"10000";"GM0366";"2010JJ00";"5762"
"2086";"10000";"GM0366";"2011JJ00";"5815"
"2087";"10000";"GM0366";"2012JJ00";
"2088";"10000";"GM0366";"2013JJ00";
"2089";"10000";"GM0366";"2014JJ00";
"2090";"10000";"GM0366";"2015JJ00";
"2091";"10000";"GM0366";"2016JJ00";
"2092";"10000";"GM0366";"2017JJ00";
"2093";"10000";"GM0366";"2018JJ00";
"2094";"10000";"GM0366";"2019JJ00";
"2095";"10000";"GM0366";"2020JJ00";
"2096";"10000";"GM0366";"2021JJ00";
"2097";"10000";"GM0366";"2022JJ00";
"2098";"10000";"GM0366";"2023JJ00";
"2099";"10000";"GM0366";"2024JJ00";
"2100";"10000";"GM0200";"2000JJ00";"64033"
"2101";"10000";"GM0200";"2001JJ00";"64226"
"2102";"10000";"GM0200";"2002JJ00";"64965"
"2103";"10000";"GM0200";"2003JJ00";"65461"
"2104";"10000";"GM0200";"2004JJ00";"65878"
"2105";"10000";"GM0200";"2005JJ00";"66117"
"2106";"10000";"GM0200";"2006JJ00";"66388"
"2107";"10000";"GM0200";"2007JJ00";"66405"
"2108";"10000";"GM0200";"2008JJ00";"66220"
"2109";"10000";"GM0200";"2009JJ00";"66591"
"2110";"10000";"GM0200";"2010JJ00";"67265"
"2111";"10000";"GM0200";"2011JJ00";"67313"
"2112";"10000";"GM0200";"2012JJ00";"67779"
"2113";"10000";"GM0200";"2013JJ00";"68401"
"2114";"10000";"GM0200";"2014JJ00";"69017"
"2115";"10000";"GM0200";"2015JJ00";"69731"
"2116";"10000";"GM0200";"2016JJ00";"70266"
"2117";"10000";"GM0200";"2017JJ00";"71199"
"2118";"10000";"GM0200";"2018JJ00";"72139"
"2119";"10000";"GM0200";"2019JJ00";"72894"
"2120";"10000";"GM0200";"2020JJ00";"73518"
"2121";"10000";"GM0200";"2021JJ00";"74301"
"2122";"10000";"GM0200";"2022JJ00";"74995"
"2123";"10000";"GM0200";"2023JJ00";"75979"
"2124";"10000";"GM0200";"2024JJ00";"76419"
"2125";"10000";"GM0003";"2000JJ00";"5435"
"2126";"10000";"GM0003";"2001JJ00";"5527"
"2127";"10000";"GM0003";"2002JJ00";"5510"
"2128";"10000";"GM0003";"2003JJ00";"5563"
"2129";"10000";"GM0003";"2004JJ00";"5530"
"2130";"10000";"GM0003";"2005JJ00";"5538"
"2131";"10000";"GM0003";"2006JJ00";"5481"
"2132";"10000";"GM0003";"2007JJ00";"5437"
"2133";"10000";"GM0003";"2008JJ00";"5424"
"2134";"10000";"GM0003";"2009JJ00";"5443"
"2135";"10000";"GM0003";"2010JJ00";"5444"
"2136";"10000";"GM0003";"2011JJ00";"5508"
"2137";"10000";"GM0003";"2012JJ00";"5517"
"2138";"10000";"GM0003";"2013JJ00";"5526"
"2139";"10000";"GM0003";"2014JJ00";"5527"
"2140";"10000";"GM0003";"2015JJ00";"5550"
"2141";"10000";"GM0003";"2016JJ00";"5594"
"2142";"10000";"GM0003";"2017JJ00";"5600"
"2143";"10000";"GM0003";"2018JJ00";"5540"
"2144";"10000";"GM0003";"2019JJ00";"5531"
"2145";"10000";"GM0003";"2020JJ00";"5528"
"2146";"10000";"GM0003";"2021JJ00";
"2147";"10000";"GM0003";"2022JJ00";
"2148";"10000";"GM0003";"2023JJ00";
"2149";"10000";"GM0003";"2024JJ00";
"2150";"10000";"GM0885";"2000JJ00";"3435"
"2151";"10000";"GM0885";"2001JJ00";"3398"
"2152";"10000";"GM0885";"2002JJ00";"3426"
"2153";"10000";"GM0885";"2003JJ00";"3457"
"2154";"10000";"GM0885";"2004JJ00";"3464"
"2155";"10000";"GM0885";"2005JJ00";"3520"
"2156";"10000";"GM0885";"2006JJ00";"3561"
"2157";"10000";"GM0885";"2007JJ00";"3567"
"2158";"10000";"GM0885";"2008JJ00";"3580"
"2159";"10000";"GM0885";"2009JJ00";"3602"
"2160";"10000";"GM0885";"2010JJ00";
"2161";"10000";"GM0885";"2011JJ00";
"2162";"10000";"GM0885";"2012JJ00";
"2163";"10000";"GM0885";"2013JJ00";
"2164";"10000";"GM0885";"2014JJ00";
"2165";"10000";"GM0885";"2015JJ00";
"2166";"10000";"GM0885";"2016JJ00";
"2167";"10000";"GM0885";"2017JJ00";
"2168";"10000";"GM0885";"2018JJ00";
"2169";"10000";"GM0885";"2019JJ00";
"2170";"10000";"GM0885";"2020JJ00";
"2171";"10000";"GM0885";"2021JJ00";
"2172";"10000";"GM0885";"2022JJ00";
"2173";"10000";"GM0885";"2023JJ00";
"2174";"10000";"GM0885";"2024JJ00";
"2175";"10000";"GM0202";"2000JJ00";"67606"
"2176";"10000";"GM0202";"2001JJ00";"68151"
"2177";"10000";"GM0202";"2002JJ00";"68805"
"2178";"10000";"GM0202";"2003JJ00";"69223"
"2179";"10000";"GM0202";"2004JJ00";"69478"
"2180";"10000";"GM0202";"2005JJ00";"69820"
"2181";"10000";"GM0202";"2006JJ00";"70869"
"2182";"10000";"GM0202";"2007JJ00";"71399"
"2183";"10000";"GM0202";"2008JJ00";"72175"
"2184";"10000";"GM0202";"2009JJ00";"73080"
"2185";"10000";"GM0202";"2010JJ00";"73717"
"2186";"10000";"GM0202";"2011JJ00";"74133"
"2187";"10000";"GM0202";"2012JJ00";"75076"
"2188";"10000";"GM0202";"2013JJ00";"75413"
"2189";"10000";"GM0202";"2014JJ00";"74983"
"2190";"10000";"GM0202";"2015JJ00";"75856"
"2191";"10000";"GM0202";"2016JJ00";"76530"
"2192";"10000";"GM0202";"2017JJ00";"77989"
"2193";"10000";"GM0202";"2018JJ00";"78985"
"2194";"10000";"GM0202";"2019JJ00";"80150"
"2195";"10000";"GM0202";"2020JJ00";"81399"
"2196";"10000";"GM0202";"2021JJ00";"82259"
"2197";"10000";"GM0202";"2022JJ00";"83213"
"2198";"10000";"GM0202";"2023JJ00";"84273"
"2199";"10000";"GM0202";"2024JJ00";"85255"
"2200";"10000";"GM0106";"2000JJ00";"24834"
"2201";"10000";"GM0106";"2001JJ00";"25050"
"2202";"10000";"GM0106";"2002JJ00";"25580"
"2203";"10000";"GM0106";"2003JJ00";"26047"
"2204";"10000";"GM0106";"2004JJ00";"26270"
"2205";"10000";"GM0106";"2005JJ00";"26704"
"2206";"10000";"GM0106";"2006JJ00";"27108"
"2207";"10000";"GM0106";"2007JJ00";"27631"
"2208";"10000";"GM0106";"2008JJ00";"28330"
"2209";"10000";"GM0106";"2009JJ00";"28811"
"2210";"10000";"GM0106";"2010JJ00";"29229"
"2211";"10000";"GM0106";"2011JJ00";"29348"
"2212";"10000";"GM0106";"2012JJ00";"29655"
"2213";"10000";"GM0106";"2013JJ00";"29748"
"2214";"10000";"GM0106";"2014JJ00";"29762"
"2215";"10000";"GM0106";"2015JJ00";"29963"
"2216";"10000";"GM0106";"2016JJ00";"30134"
"2217";"10000";"GM0106";"2017JJ00";"30587"
"2218";"10000";"GM0106";"2018JJ00";"30662"
"2219";"10000";"GM0106";"2019JJ00";"31026"
"2220";"10000";"GM0106";"2020JJ00";"31371"
"2221";"10000";"GM0106";"2021JJ00";"31693"
"2222";"10000";"GM0106";"2022JJ00";"31905"
"2223";"10000";"GM0106";"2023JJ00";"32359"
"2224";"10000";"GM0106";"2024JJ00";"32550"
"2225";"10000";"GM0743";"2000JJ00";"5758"
"2226";"10000";"GM0743";"2001JJ00";"5796"
"2227";"10000";"GM0743";"2002JJ00";"5914"
"2228";"10000";"GM0743";"2003JJ00";"6036"
"2229";"10000";"GM0743";"2004JJ00";"6093"
"2230";"10000";"GM0743";"2005JJ00";"6190"
"2231";"10000";"GM0743";"2006JJ00";"6266"
"2232";"10000";"GM0743";"2007JJ00";"6378"
"2233";"10000";"GM0743";"2008JJ00";"6425"
"2234";"10000";"GM0743";"2009JJ00";"6474"
"2235";"10000";"GM0743";"2010JJ00";"6518"
"2236";"10000";"GM0743";"2011JJ00";"6580"
"2237";"10000";"GM0743";"2012JJ00";"6716"
"2238";"10000";"GM0743";"2013JJ00";"6795"
"2239";"10000";"GM0743";"2014JJ00";"6818"
"2240";"10000";"GM0743";"2015JJ00";"6899"
"2241";"10000";"GM0743";"2016JJ00";"6944"
"2242";"10000";"GM0743";"2017JJ00";"7104"
"2243";"10000";"GM0743";"2018JJ00";"7097"
"2244";"10000";"GM0743";"2019JJ00";"7131"
"2245";"10000";"GM0743";"2020JJ00";"7159"
"2246";"10000";"GM0743";"2021JJ00";"7220"
"2247";"10000";"GM0743";"2022JJ00";"7332"
"2248";"10000";"GM0743";"2023JJ00";"7407"
"2249";"10000";"GM0743";"2024JJ00";"7455"
"2250";"10000";"GM0143";"2000JJ00";"5803"
"2251";"10000";"GM0143";"2001JJ00";
"2252";"10000";"GM0143";"2002JJ00";
"2253";"10000";"GM0143";"2003JJ00";
"2254";"10000";"GM0143";"2004JJ00";
"2255";"10000";"GM0143";"2005JJ00";
"2256";"10000";"GM0143";"2006JJ00";
"2257";"10000";"GM0143";"2007JJ00";
"2258";"10000";"GM0143";"2008JJ00";
"2259";"10000";"GM0143";"2009JJ00";
"2260";"10000";"GM0143";"2010JJ00";
"2261";"10000";"GM0143";"2011JJ00";
"2262";"10000";"GM0143";"2012JJ00";
"2263";"10000";"GM0143";"2013JJ00";
"2264";"10000";"GM0143";"2014JJ00";
"2265";"10000";"GM0143";"2015JJ00";
"2266";"10000";"GM0143";"2016JJ00";
"2267";"10000";"GM0143";"2017JJ00";
"2268";"10000";"GM0143";"2018JJ00";
"2269";"10000";"GM0143";"2019JJ00";
"2270";"10000";"GM0143";"2020JJ00";
"2271";"10000";"GM0143";"2021JJ00";
"2272";"10000";"GM0143";"2022JJ00";
"2273";"10000";"GM0143";"2023JJ00";
"2274";"10000";"GM0143";"2024JJ00";
"2275";"10000";"GM0650";"2000JJ00";"5190"
"2276";"10000";"GM0650";"2001JJ00";"5266"
"2277";"10000";"GM0650";"2002JJ00";"5282"
"2278";"10000";"GM0650";"2003JJ00";
"2279";"10000";"GM0650";"2004JJ00";
"2280";"10000";"GM0650";"2005JJ00";
"2281";"10000";"GM0650";"2006JJ00";
"2282";"10000";"GM0650";"2007JJ00";
"2283";"10000";"GM0650";"2008JJ00";
"2284";"10000";"GM0650";"2009JJ00";
"2285";"10000";"GM0650";"2010JJ00";
"2286";"10000";"GM0650";"2011JJ00";
"2287";"10000";"GM0650";"2012JJ00";
"2288";"10000";"GM0650";"2013JJ00";
"2289";"10000";"GM0650";"2014JJ00";
"2290";"10000";"GM0650";"2015JJ00";
"2291";"10000";"GM0650";"2016JJ00";
"2292";"10000";"GM0650";"2017JJ00";
"2293";"10000";"GM0650";"2018JJ00";
"2294";"10000";"GM0650";"2019JJ00";
"2295";"10000";"GM0650";"2020JJ00";
"2296";"10000";"GM0650";"2021JJ00";
"2297";"10000";"GM0650";"2022JJ00";
"2298";"10000";"GM0650";"2023JJ00";
"2299";"10000";"GM0650";"2024JJ00";
"2300";"10000";"GM0744";"2000JJ00";"2474"
"2301";"10000";"GM0744";"2001JJ00";"2551"
"2302";"10000";"GM0744";"2002JJ00";"2651"
"2303";"10000";"GM0744";"2003JJ00";"2692"
"2304";"10000";"GM0744";"2004JJ00";"2720"
"2305";"10000";"GM0744";"2005JJ00";"2742"
"2306";"10000";"GM0744";"2006JJ00";"2827"
"2307";"10000";"GM0744";"2007JJ00";"2874"
"2308";"10000";"GM0744";"2008JJ00";"2877"
"2309";"10000";"GM0744";"2009JJ00";"2893"
"2310";"10000";"GM0744";"2010JJ00";"2927"
"2311";"10000";"GM0744";"2011JJ00";"2911"
"2312";"10000";"GM0744";"2012JJ00";"2921"
"2313";"10000";"GM0744";"2013JJ00";"2894"
"2314";"10000";"GM0744";"2014JJ00";"2864"
"2315";"10000";"GM0744";"2015JJ00";"2874"
"2316";"10000";"GM0744";"2016JJ00";"2890"
"2317";"10000";"GM0744";"2017JJ00";"2904"
"2318";"10000";"GM0744";"2018JJ00";"3049"
"2319";"10000";"GM0744";"2019JJ00";"3065"
"2320";"10000";"GM0744";"2020JJ00";"3076"
"2321";"10000";"GM0744";"2021JJ00";"3044"
"2322";"10000";"GM0744";"2022JJ00";"3070"
"2323";"10000";"GM0744";"2023JJ00";"3140"
"2324";"10000";"GM0744";"2024JJ00";"3142"
"2325";"10000";"GM0308";"2000JJ00";"10638"
"2326";"10000";"GM0308";"2001JJ00";"10670"
"2327";"10000";"GM0308";"2002JJ00";"10611"
"2328";"10000";"GM0308";"2003JJ00";"10636"
"2329";"10000";"GM0308";"2004JJ00";"10681"
"2330";"10000";"GM0308";"2005JJ00";"10676"
"2331";"10000";"GM0308";"2006JJ00";"10710"
"2332";"10000";"GM0308";"2007JJ00";"10684"
"2333";"10000";"GM0308";"2008JJ00";"10732"
"2334";"10000";"GM0308";"2009JJ00";"10723"
"2335";"10000";"GM0308";"2010JJ00";"10693"
"2336";"10000";"GM0308";"2011JJ00";"11101"
"2337";"10000";"GM0308";"2012JJ00";"11110"
"2338";"10000";"GM0308";"2013JJ00";"11055"
"2339";"10000";"GM0308";"2014JJ00";"10808"
"2340";"10000";"GM0308";"2015JJ00";"10970"
"2341";"10000";"GM0308";"2016JJ00";"11001"
"2342";"10000";"GM0308";"2017JJ00";"11046"
"2343";"10000";"GM0308";"2018JJ00";"11017"
"2344";"10000";"GM0308";"2019JJ00";"11080"
"2345";"10000";"GM0308";"2020JJ00";"11099"
"2346";"10000";"GM0308";"2021JJ00";"11165"
"2347";"10000";"GM0308";"2022JJ00";"11159"
"2348";"10000";"GM0308";"2023JJ00";"11232"
"2349";"10000";"GM0308";"2024JJ00";"11281"
"2350";"10000";"GM0489";"2000JJ00";"11209"
"2351";"10000";"GM0489";"2001JJ00";"12002"
"2352";"10000";"GM0489";"2002JJ00";"13108"
"2353";"10000";"GM0489";"2003JJ00";"13835"
"2354";"10000";"GM0489";"2004JJ00";"14367"
"2355";"10000";"GM0489";"2005JJ00";"15237"
"2356";"10000";"GM0489";"2006JJ00";"16010"
"2357";"10000";"GM0489";"2007JJ00";"16840"
"2358";"10000";"GM0489";"2008JJ00";"17667"
"2359";"10000";"GM0489";"2009JJ00";"18141"
"2360";"10000";"GM0489";"2010JJ00";"18367"
"2361";"10000";"GM0489";"2011JJ00";"18488"
"2362";"10000";"GM0489";"2012JJ00";"18614"
"2363";"10000";"GM0489";"2013JJ00";"18762"
"2364";"10000";"GM0489";"2014JJ00";"18503"
"2365";"10000";"GM0489";"2015JJ00";"18614"
"2366";"10000";"GM0489";"2016JJ00";"18789"
"2367";"10000";"GM0489";"2017JJ00";"18975"
"2368";"10000";"GM0489";"2018JJ00";"19085"
"2369";"10000";"GM0489";"2019JJ00";"19259"
"2370";"10000";"GM0489";"2020JJ00";"19273"
"2371";"10000";"GM0489";"2021JJ00";"19327"
"2372";"10000";"GM0489";"2022JJ00";"19497"
"2373";"10000";"GM0489";"2023JJ00";"19707"
"2374";"10000";"GM0489";"2024JJ00";"19748"
"2375";"10000";"GM0203";"2000JJ00";"16451"
"2376";"10000";"GM0203";"2001JJ00";"16633"
"2377";"10000";"GM0203";"2002JJ00";"17164"
"2378";"10000";"GM0203";"2003JJ00";"17327"
"2379";"10000";"GM0203";"2004JJ00";"17466"
"2380";"10000";"GM0203";"2005JJ00";"17521"
"2381";"10000";"GM0203";"2006JJ00";"17878"
"2382";"10000";"GM0203";"2007JJ00";"18238"
"2383";"10000";"GM0203";"2008JJ00";"18470"
"2384";"10000";"GM0203";"2009JJ00";"18730"
"2385";"10000";"GM0203";"2010JJ00";"18933"
"2386";"10000";"GM0203";"2011JJ00";"19120"
"2387";"10000";"GM0203";"2012JJ00";"19447"
"2388";"10000";"GM0203";"2013JJ00";"19609"
"2389";"10000";"GM0203";"2014JJ00";"19931"
"2390";"10000";"GM0203";"2015JJ00";"20333"
"2391";"10000";"GM0203";"2016JJ00";"20687"
"2392";"10000";"GM0203";"2017JJ00";"21104"
"2393";"10000";"GM0203";"2018JJ00";"21580"
"2394";"10000";"GM0203";"2019JJ00";"21881"
"2395";"10000";"GM0203";"2020JJ00";"22392"
"2396";"10000";"GM0203";"2021JJ00";"22681"
"2397";"10000";"GM0203";"2022JJ00";"22885"
"2398";"10000";"GM0203";"2023JJ00";"23288"
"2399";"10000";"GM0203";"2024JJ00";"23693"
"2400";"10000";"GM0144";"2000JJ00";"2010"
"2401";"10000";"GM0144";"2001JJ00";"2037"
"2402";"10000";"GM0144";"2002JJ00";"2055"
"2403";"10000";"GM0144";"2003JJ00";"2068"
"2404";"10000";"GM0144";"2004JJ00";"2100"
"2405";"10000";"GM0144";"2005JJ00";
"2406";"10000";"GM0144";"2006JJ00";
"2407";"10000";"GM0144";"2007JJ00";
"2408";"10000";"GM0144";"2008JJ00";
"2409";"10000";"GM0144";"2009JJ00";
"2410";"10000";"GM0144";"2010JJ00";
"2411";"10000";"GM0144";"2011JJ00";
"2412";"10000";"GM0144";"2012JJ00";
"2413";"10000";"GM0144";"2013JJ00";
"2414";"10000";"GM0144";"2014JJ00";
"2415";"10000";"GM0144";"2015JJ00";
"2416";"10000";"GM0144";"2016JJ00";
"2417";"10000";"GM0144";"2017JJ00";
"2418";"10000";"GM0144";"2018JJ00";
"2419";"10000";"GM0144";"2019JJ00";
"2420";"10000";"GM0144";"2020JJ00";
"2421";"10000";"GM0144";"2021JJ00";
"2422";"10000";"GM0144";"2022JJ00";
"2423";"10000";"GM0144";"2023JJ00";
"2424";"10000";"GM0144";"2024JJ00";
"2425";"10000";"GM0005";"2000JJ00";"4100"
"2426";"10000";"GM0005";"2001JJ00";"4127"
"2427";"10000";"GM0005";"2002JJ00";"4139"
"2428";"10000";"GM0005";"2003JJ00";"4182"
"2429";"10000";"GM0005";"2004JJ00";"4170"
"2430";"10000";"GM0005";"2005JJ00";"4160"
"2431";"10000";"GM0005";"2006JJ00";"4151"
"2432";"10000";"GM0005";"2007JJ00";"4166"
"2433";"10000";"GM0005";"2008JJ00";"4195"
"2434";"10000";"GM0005";"2009JJ00";"4203"
"2435";"10000";"GM0005";"2010JJ00";"4253"
"2436";"10000";"GM0005";"2011JJ00";"4308"
"2437";"10000";"GM0005";"2012JJ00";"4344"
"2438";"10000";"GM0005";"2013JJ00";"4372"
"2439";"10000";"GM0005";"2014JJ00";"4310"
"2440";"10000";"GM0005";"2015JJ00";"4309"
"2441";"10000";"GM0005";"2016JJ00";"4350"
"2442";"10000";"GM0005";"2017JJ00";"4399"
"2443";"10000";"GM0005";"2018JJ00";"4391"
"2444";"10000";"GM0005";"2019JJ00";
"2445";"10000";"GM0005";"2020JJ00";
"2446";"10000";"GM0005";"2021JJ00";
"2447";"10000";"GM0005";"2022JJ00";
"2448";"10000";"GM0005";"2023JJ00";
"2449";"10000";"GM0005";"2024JJ00";
"2450";"10000";"GM0888";"2000JJ00";"7028"
"2451";"10000";"GM0888";"2001JJ00";"7079"
"2452";"10000";"GM0888";"2002JJ00";"7086"
"2453";"10000";"GM0888";"2003JJ00";"7099"
"2454";"10000";"GM0888";"2004JJ00";"7174"
"2455";"10000";"GM0888";"2005JJ00";"7179"
"2456";"10000";"GM0888";"2006JJ00";"7194"
"2457";"10000";"GM0888";"2007JJ00";"7169"
"2458";"10000";"GM0888";"2008JJ00";"7213"
"2459";"10000";"GM0888";"2009JJ00";"7228"
"2460";"10000";"GM0888";"2010JJ00";"7272"
"2461";"10000";"GM0888";"2011JJ00";"7297"
"2462";"10000";"GM0888";"2012JJ00";"7308"
"2463";"10000";"GM0888";"2013JJ00";"7298"
"2464";"10000";"GM0888";"2014JJ00";"7279"
"2465";"10000";"GM0888";"2015JJ00";"7327"
"2466";"10000";"GM0888";"2016JJ00";"7321"
"2467";"10000";"GM0888";"2017JJ00";"7302"
"2468";"10000";"GM0888";"2018JJ00";"7304"
"2469";"10000";"GM0888";"2019JJ00";"7340"
"2470";"10000";"GM0888";"2020JJ00";"7320"
"2471";"10000";"GM0888";"2021JJ00";"7336"
"2472";"10000";"GM0888";"2022JJ00";"7374"
"2473";"10000";"GM0888";"2023JJ00";"7568"
"2474";"10000";"GM0888";"2024JJ00";"7621"
"2475";"10000";"GM1954";"2000JJ00";
"2476";"10000";"GM1954";"2001JJ00";
"2477";"10000";"GM1954";"2002JJ00";
"2478";"10000";"GM1954";"2003JJ00";
"2479";"10000";"GM1954";"2004JJ00";
"2480";"10000";"GM1954";"2005JJ00";
"2481";"10000";"GM1954";"2006JJ00";
"2482";"10000";"GM1954";"2007JJ00";
"2483";"10000";"GM1954";"2008JJ00";
"2484";"10000";"GM1954";"2009JJ00";
"2485";"10000";"GM1954";"2010JJ00";
"2486";"10000";"GM1954";"2011JJ00";
"2487";"10000";"GM1954";"2012JJ00";
"2488";"10000";"GM1954";"2013JJ00";
"2489";"10000";"GM1954";"2014JJ00";
