"ID";"StatusVanBewoning";"RegioS";"Perioden";"TotaleWoningvoorraad_1";"Koopwoningen_2";"TotaalHuurwoningen_3";"EigendomWoningcorporatie_4";"EigendomOverigeVerhuurders_5";"EigendomOnbekend_6"
"6207";"T001235";"GM0880";"2018JJ00";"    6803";"    4405";"    2347";"    1947";"     400";"      51"
"6208";"T001235";"GM0880";"2019JJ00";"    6962";"    4474";"    2453";"    2079";"     374";"      35"
"6209";"T001235";"GM0880";"2020JJ00";"    6971";"    4472";"    2494";"    2058";"     436";"       5"
"6210";"T001235";"GM0880";"2021JJ00";"    6919";"    4498";"    2417";"    1996";"     421";"       4"
"6211";"T001235";"GM0880";"2022JJ00";"    7054";"    4556";"    2495";"    2061";"     434";"       3"
"6212";"T001235";"GM0880";"2023JJ00";"    7145";"    4549";"    2593";"    2136";"     457";"       3"
"6213";"T001235";"GM0880";"2024JJ00";"    7171";"    4551";"    2618";"    2134";"     484";"       2"
"6214";"T001235";"GM0351";"2012JJ00";"    4662";"    3249";"    1391";"    1061";"     330";"      22"
"6215";"T001235";"GM0351";"2013JJ00";"    4821";"    3341";"    1463";"    1111";"     352";"      17"
"6216";"T001235";"GM0351";"2014JJ00";"    4826";"    3354";"    1460";"    1114";"     346";"      12"
"6217";"T001235";"GM0351";"2015JJ00";"    4849";"    3376";"    1453";"    1104";"     349";"      20"
"6218";"T001235";"GM0351";"2016JJ00";"    4893";"    3410";"    1449";"    1077";"     372";"      34"
"6219";"T001235";"GM0351";"2017JJ00";"    4963";"    3425";"    1512";"    1050";"     462";"      26"
"6220";"T001235";"GM0351";"2018JJ00";"    5006";"    3476";"    1507";"    1083";"     424";"      23"
"6221";"T001235";"GM0351";"2019JJ00";"    5102";"    3689";"    1401";"    1075";"     326";"      12"
"6222";"T001235";"GM0351";"2020JJ00";"    5188";"    3739";"    1448";"    1084";"     364";"       1"
"6223";"T001235";"GM0351";"2021JJ00";"    5286";"    3816";"    1469";"    1087";"     382";"       1"
"6224";"T001235";"GM0351";"2022JJ00";"    5401";"    3891";"    1507";"    1085";"     422";"       3"
"6225";"T001235";"GM0351";"2023JJ00";"    5601";"    3954";"    1645";"    1134";"     511";"       2"
"6226";"T001235";"GM0351";"2024JJ00";"    5705";"    4020";"    1684";"    1164";"     520";"       1"
"6227";"T001235";"GM0874";"2012JJ00";"    5639";"    3574";"    2037";"    1728";"     309";"      28"
"6228";"T001235";"GM0874";"2013JJ00";"    5704";"    3647";"    2033";"    1718";"     315";"      24"
"6229";"T001235";"GM0874";"2014JJ00";"    5746";"    3677";"    2059";"    1714";"     345";"      10"
"6230";"T001235";"GM0874";"2015JJ00";"    5888";"    3792";"    2082";"    1723";"     359";"      14"
"6231";"T001235";"GM0874";"2016JJ00";"    5931";"    3902";"    2015";"    1671";"     344";"      14"
"6232";"T001235";"GM0874";"2017JJ00";"    5995";"    3936";"    2011";"    1647";"     364";"      48"
"6233";"T001235";"GM0874";"2018JJ00";"    6081";"    4044";"    2022";"    1657";"     365";"      15"
"6234";"T001235";"GM0874";"2019JJ00";"";"";"";"";"";""
"6235";"T001235";"GM0874";"2020JJ00";"";"";"";"";"";""
"6236";"T001235";"GM0874";"2021JJ00";"";"";"";"";"";""
"6237";"T001235";"GM0874";"2022JJ00";"";"";"";"";"";""
"6238";"T001235";"GM0874";"2023JJ00";"";"";"";"";"";""
"6239";"T001235";"GM0874";"2024JJ00";"";"";"";"";"";""
"6240";"T001235";"GM0479";"2012JJ00";"   65099";"   33889";"   31117";"   26664";"    4453";"      93"
"6241";"T001235";"GM0479";"2013JJ00";"   66110";"   34492";"   31517";"   26698";"    4819";"     101"
"6242";"T001235";"GM0479";"2014JJ00";"   66585";"   34824";"   31601";"   26388";"    5213";"     160"
"6243";"T001235";"GM0479";"2015JJ00";"   66549";"   35145";"   31351";"   26044";"    5307";"      53"
"6244";"T001235";"GM0479";"2016JJ00";"   66961";"   35598";"   31171";"   25896";"    5275";"     192"
"6245";"T001235";"GM0479";"2017JJ00";"   67476";"   35907";"   31385";"   25828";"    5557";"     184"
"6246";"T001235";"GM0479";"2018JJ00";"   68025";"   36848";"   30953";"   25818";"    5135";"     224"
"6247";"T001235";"GM0479";"2019JJ00";"   68402";"   37412";"   30904";"   25871";"    5033";"      86"
"6248";"T001235";"GM0479";"2020JJ00";"   68947";"   37692";"   31190";"   25784";"    5406";"      65"
"6249";"T001235";"GM0479";"2021JJ00";"   69114";"   37770";"   31284";"   25660";"    5624";"      60"
"6250";"T001235";"GM0479";"2022JJ00";"   69914";"   38036";"   31816";"   25765";"    6051";"      62"
"6251";"T001235";"GM0479";"2023JJ00";"   70210";"   38134";"   32030";"   25719";"    6311";"      46"
"6252";"T001235";"GM0479";"2024JJ00";"   70945";"   38461";"   32447";"   25716";"    6731";"      37"
"6253";"T001235";"GM0297";"2012JJ00";"   10096";"    6917";"    3109";"    2516";"     593";"      70"
"6254";"T001235";"GM0297";"2013JJ00";"   10336";"    7045";"    3246";"    2615";"     631";"      45"
"6255";"T001235";"GM0297";"2014JJ00";"   10654";"    7129";"    3433";"    2634";"     799";"      92"
"6256";"T001235";"GM0297";"2015JJ00";"   10801";"    7242";"    3470";"    2651";"     819";"      89"
"6257";"T001235";"GM0297";"2016JJ00";"   10985";"    7317";"    3572";"    2635";"     937";"      96"
"6258";"T001235";"GM0297";"2017JJ00";"   11030";"    7354";"    3585";"    2597";"     988";"      91"
"6259";"T001235";"GM0297";"2018JJ00";"   11216";"    7462";"    3638";"    2640";"     998";"     116"
"6260";"T001235";"GM0297";"2019JJ00";"   11401";"    7683";"    3709";"    2775";"     934";"       9"
"6261";"T001235";"GM0297";"2020JJ00";"   11623";"    7826";"    3797";"    2767";"    1030";"       0"
"6262";"T001235";"GM0297";"2021JJ00";"   11852";"    7966";"    3883";"    2773";"    1110";"       3"
"6263";"T001235";"GM0297";"2022JJ00";"   11987";"    8099";"    3886";"    2806";"    1080";"       2"
"6264";"T001235";"GM0297";"2023JJ00";"   12107";"    8157";"    3948";"    2816";"    1132";"       2"
"6265";"T001235";"GM0297";"2024JJ00";"   12160";"    8199";"    3959";"    2816";"    1143";"       2"
"6266";"T001235";"GM0473";"2012JJ00";"    9204";"    4684";"    4431";"    2893";"    1538";"      89"
"6267";"T001235";"GM0473";"2013JJ00";"    9304";"    4671";"    4515";"    2900";"    1615";"     118"
"6268";"T001235";"GM0473";"2014JJ00";"    9280";"    4685";"    4517";"    2897";"    1620";"      78"
"6269";"T001235";"GM0473";"2015JJ00";"    9403";"    4763";"    4489";"    2827";"    1662";"     151"
"6270";"T001235";"GM0473";"2016JJ00";"    9450";"    4867";"    4431";"    2844";"    1587";"     152"
"6271";"T001235";"GM0473";"2017JJ00";"    9517";"    4897";"    4471";"    2842";"    1629";"     149"
"6272";"T001235";"GM0473";"2018JJ00";"    9523";"    4921";"    4419";"    2841";"    1578";"     183"
"6273";"T001235";"GM0473";"2019JJ00";"    9557";"    4973";"    4332";"    2919";"    1413";"     252"
"6274";"T001235";"GM0473";"2020JJ00";"    9708";"    5077";"    4482";"    2916";"    1566";"     149"
"6275";"T001235";"GM0473";"2021JJ00";"    9706";"    5099";"    4484";"    2914";"    1570";"     123"
"6276";"T001235";"GM0473";"2022JJ00";"    9712";"    5105";"    4496";"    2914";"    1582";"     111"
"6277";"T001235";"GM0473";"2023JJ00";"    9825";"    5267";"    4469";"    2902";"    1567";"      89"
"6278";"T001235";"GM0473";"2024JJ00";"    9828";"    5286";"    4450";"    2910";"    1540";"      92"
"6279";"T001235";"GM0707";"2012JJ00";"    5279";"    3692";"    1558";"    1194";"     364";"      29"
"6280";"T001235";"GM0707";"2013JJ00";"    5316";"    3720";"    1571";"    1204";"     367";"      25"
"6281";"T001235";"GM0707";"2014JJ00";"    5463";"    3768";"    1612";"    1249";"     363";"      83"
"6282";"T001235";"GM0707";"2015JJ00";"    5470";"    3783";"    1601";"    1245";"     356";"      86"
"6283";"T001235";"GM0707";"2016JJ00";"    5500";"    3819";"    1592";"    1233";"     359";"      89"
"6284";"T001235";"GM0707";"2017JJ00";"    5550";"    3857";"    1606";"    1255";"     351";"      87"
"6285";"T001235";"GM0707";"2018JJ00";"    5588";"    3918";"    1581";"    1259";"     322";"      89"
"6286";"T001235";"GM0707";"2019JJ00";"";"";"";"";"";""
"6287";"T001235";"GM0707";"2020JJ00";"";"";"";"";"";""
"6288";"T001235";"GM0707";"2021JJ00";"";"";"";"";"";""
"6289";"T001235";"GM0707";"2022JJ00";"";"";"";"";"";""
"6290";"T001235";"GM0707";"2023JJ00";"";"";"";"";"";""
"6291";"T001235";"GM0707";"2024JJ00";"";"";"";"";"";""
"6292";"T001235";"GM0478";"2012JJ00";"    2542";"    1981";"     557";"     461";"      96";"       4"
"6293";"T001235";"GM0478";"2013JJ00";"    2548";"    1984";"     560";"     461";"      99";"       4"
"6294";"T001235";"GM0478";"2014JJ00";"    2564";"    1999";"     562";"     454";"     108";"       3"
"6295";"T001235";"GM0478";"2015JJ00";"    2573";"    2004";"     560";"     447";"     113";"       9"
"6296";"T001235";"GM0478";"2016JJ00";"";"";"";"";"";""
"6297";"T001235";"GM0478";"2017JJ00";"";"";"";"";"";""
"6298";"T001235";"GM0478";"2018JJ00";"";"";"";"";"";""
"6299";"T001235";"GM0478";"2019JJ00";"";"";"";"";"";""
"6300";"T001235";"GM0478";"2020JJ00";"";"";"";"";"";""
"6301";"T001235";"GM0478";"2021JJ00";"";"";"";"";"";""
"6302";"T001235";"GM0478";"2022JJ00";"";"";"";"";"";""
"6303";"T001235";"GM0478";"2023JJ00";"";"";"";"";"";""
"6304";"T001235";"GM0478";"2024JJ00";"";"";"";"";"";""
"6305";"T001235";"GM0050";"2012JJ00";"    7913";"    5279";"    2589";"    1996";"     593";"      45"
"6306";"T001235";"GM0050";"2013JJ00";"    7959";"    5307";"    2615";"    1992";"     623";"      37"
"6307";"T001235";"GM0050";"2014JJ00";"    8020";"    5323";"    2660";"    2005";"     655";"      37"
"6308";"T001235";"GM0050";"2015JJ00";"    8127";"    5430";"    2663";"    1991";"     672";"      34"
"6309";"T001235";"GM0050";"2016JJ00";"    8166";"    5480";"    2650";"    1984";"     666";"      36"
"6310";"T001235";"GM0050";"2017JJ00";"    8305";"    5584";"    2687";"    2003";"     684";"      34"
"6311";"T001235";"GM0050";"2018JJ00";"    8340";"    5671";"    2635";"    1992";"     643";"      34"
"6312";"T001235";"GM0050";"2019JJ00";"    8553";"    6014";"    2534";"    2005";"     529";"       5"
"6313";"T001235";"GM0050";"2020JJ00";"    8678";"    6120";"    2554";"    1984";"     570";"       4"
"6314";"T001235";"GM0050";"2021JJ00";"    8837";"    6254";"    2573";"    1985";"     588";"      10"
"6315";"T001235";"GM0050";"2022JJ00";"    9155";"    6454";"    2692";"    2055";"     637";"       9"
"6316";"T001235";"GM0050";"2023JJ00";"    9354";"    6554";"    2770";"    2088";"     682";"      30"
"6317";"T001235";"GM0050";"2024JJ00";"    9712";"    6763";"    2942";"    2078";"     864";"       7"
"6318";"T001235";"GM0355";"2012JJ00";"   26534";"   13471";"   12795";"    9448";"    3347";"     268"
"6319";"T001235";"GM0355";"2013JJ00";"   26976";"   13709";"   12876";"    9453";"    3423";"     391"
"6320";"T001235";"GM0355";"2014JJ00";"   27033";"   13708";"   12943";"    9283";"    3660";"     382"
"6321";"T001235";"GM0355";"2015JJ00";"   27830";"   13800";"   13361";"    9519";"    3842";"     669"
"6322";"T001235";"GM0355";"2016JJ00";"   27957";"   14026";"   13225";"    8728";"    4497";"     706"
"6323";"T001235";"GM0355";"2017JJ00";"   28251";"   14277";"   13274";"    8627";"    4647";"     700"
"6324";"T001235";"GM0355";"2018JJ00";"   28555";"   14305";"   13433";"    8704";"    4729";"     817"
"6325";"T001235";"GM0355";"2019JJ00";"   28777";"   14951";"   13745";"    8593";"    5152";"      81"
"6326";"T001235";"GM0355";"2020JJ00";"   29245";"   15259";"   13878";"    8608";"    5270";"     108"
"6327";"T001235";"GM0355";"2021JJ00";"   29638";"   15441";"   14087";"    8595";"    5492";"     110"
"6328";"T001235";"GM0355";"2022JJ00";"   29838";"   15613";"   14097";"    8607";"    5490";"     128"
"6329";"T001235";"GM0355";"2023JJ00";"   30111";"   15688";"   14299";"    8649";"    5650";"     124"
"6330";"T001235";"GM0355";"2024JJ00";"   30196";"   15899";"   14265";"    8645";"    5620";"      32"
"6331";"T001235";"GM0299";"2012JJ00";"   14062";"    8504";"    5528";"    4304";"    1224";"      30"
"6332";"T001235";"GM0299";"2013JJ00";"   14507";"    8882";"    5591";"    4306";"    1285";"      34"
"6333";"T001235";"GM0299";"2014JJ00";"   14541";"    8888";"    5623";"    4251";"    1372";"      30"
"6334";"T001235";"GM0299";"2015JJ00";"   14614";"    8930";"    5623";"    4254";"    1369";"      61"
"6335";"T001235";"GM0299";"2016JJ00";"   14677";"    8987";"    5621";"    4237";"    1384";"      69"
"6336";"T001235";"GM0299";"2017JJ00";"   14795";"    9095";"    5631";"    4231";"    1400";"      69"
"6337";"T001235";"GM0299";"2018JJ00";"   19684";"   12230";"    7390";"    5734";"    1656";"      64"
"6338";"T001235";"GM0299";"2019JJ00";"   19796";"   12522";"    7241";"    5786";"    1455";"      33"
"6339";"T001235";"GM0299";"2020JJ00";"   19970";"   12657";"    7298";"    5785";"    1513";"      15"
"6340";"T001235";"GM0299";"2021JJ00";"   20227";"   12848";"    7367";"    5791";"    1576";"      12"
"6341";"T001235";"GM0299";"2022JJ00";"   20562";"   13128";"    7421";"    5789";"    1632";"      13"
"6342";"T001235";"GM0299";"2023JJ00";"   20679";"   13240";"    7429";"    5780";"    1649";"      10"
"6343";"T001235";"GM0299";"2024JJ00";"   20723";"   13294";"    7419";"    5777";"    1642";"      10"
"6344";"T001235";"GM0476";"2012JJ00";"    4807";"    3407";"    1286";"     889";"     397";"     114"
"6345";"T001235";"GM0476";"2013JJ00";"";"";"";"";"";""
"6346";"T001235";"GM0476";"2014JJ00";"";"";"";"";"";""
"6347";"T001235";"GM0476";"2015JJ00";"";"";"";"";"";""
"6348";"T001235";"GM0476";"2016JJ00";"";"";"";"";"";""
"6349";"T001235";"GM0476";"2017JJ00";"";"";"";"";"";""
"6350";"T001235";"GM0476";"2018JJ00";"";"";"";"";"";""
"6351";"T001235";"GM0476";"2019JJ00";"";"";"";"";"";""
"6352";"T001235";"GM0476";"2020JJ00";"";"";"";"";"";""
"6353";"T001235";"GM0476";"2021JJ00";"";"";"";"";"";""
"6354";"T001235";"GM0476";"2022JJ00";"";"";"";"";"";""
"6355";"T001235";"GM0476";"2023JJ00";"";"";"";"";"";""
"6356";"T001235";"GM0476";"2024JJ00";"";"";"";"";"";""
"6357";"T001235";"GM0637";"2012JJ00";"   53029";"   27811";"   25182";"   19725";"    5457";"      36"
"6358";"T001235";"GM0637";"2013JJ00";"   53868";"   28162";"   25696";"   20264";"    5432";"      10"
"6359";"T001235";"GM0637";"2014JJ00";"   54809";"   28744";"   25615";"   20180";"    5435";"     450"
"6360";"T001235";"GM0637";"2015JJ00";"   55050";"   29046";"   25550";"   20151";"    5399";"     454"
"6361";"T001235";"GM0637";"2016JJ00";"   55377";"   29304";"   25549";"   19946";"    5603";"     524"
"6362";"T001235";"GM0637";"2017JJ00";"   55826";"   29753";"   25640";"   20030";"    5610";"     433"
"6363";"T001235";"GM0637";"2018JJ00";"   55944";"   30157";"   25323";"   19806";"    5517";"     464"
"6364";"T001235";"GM0637";"2019JJ00";"   56199";"   30601";"   25521";"   20205";"    5316";"      77"
"6365";"T001235";"GM0637";"2020JJ00";"   56458";"   30897";"   25533";"   20097";"    5436";"      28"
"6366";"T001235";"GM0637";"2021JJ00";"   56421";"   30976";"   25419";"   19709";"    5710";"      26"
"6367";"T001235";"GM0637";"2022JJ00";"   56668";"   31221";"   25432";"   19741";"    5691";"      15"
"6368";"T001235";"GM0637";"2023JJ00";"   56991";"   31459";"   25519";"   19767";"    5752";"      13"
"6369";"T001235";"GM0637";"2024JJ00";"   57653";"   31838";"   25803";"   19875";"    5928";"      12"
"6370";"T001235";"GM0638";"2012JJ00";"    3204";"    2297";"     840";"     615";"     225";"      67"
"6371";"T001235";"GM0638";"2013JJ00";"    3250";"    2355";"     875";"     604";"     271";"      20"
"6372";"T001235";"GM0638";"2014JJ00";"    3334";"    2377";"     888";"     614";"     274";"      69"
"6373";"T001235";"GM0638";"2015JJ00";"    3359";"    2433";"     853";"     608";"     245";"      73"
"6374";"T001235";"GM0638";"2016JJ00";"    3365";"    2439";"     844";"     603";"     241";"      82"
"6375";"T001235";"GM0638";"2017JJ00";"    3527";"    2544";"     907";"     621";"     286";"      76"
"6376";"T001235";"GM0638";"2018JJ00";"    3493";"    2536";"     925";"     639";"     286";"      32"
"6377";"T001235";"GM0638";"2019JJ00";"    3493";"    2596";"     895";"     638";"     257";"       2"
"6378";"T001235";"GM0638";"2020JJ00";"    3532";"    2629";"     902";"     635";"     267";"       1"
"6379";"T001235";"GM0638";"2021JJ00";"    3740";"    2699";"    1040";"     632";"     408";"       1"
"6380";"T001235";"GM0638";"2022JJ00";"    3936";"    2824";"    1111";"     652";"     459";"       1"
"6381";"T001235";"GM0638";"2023JJ00";"    3944";"    2830";"    1113";"     649";"     464";"       1"
"6382";"T001235";"GM0638";"2024JJ00";"    4142";"    2852";"    1288";"     648";"     640";"       2"
"6383";"T001235";"GM0056";"2012JJ00";"    7476";"    5574";"    1845";"    1379";"     466";"      57"
"6384";"T001235";"GM0056";"2013JJ00";"    7474";"    5591";"    1832";"    1370";"     462";"      51"
"6385";"T001235";"GM0056";"2014JJ00";"    7710";"    5683";"    2000";"    1474";"     526";"      27"
"6386";"T001235";"GM0056";"2015JJ00";"    7732";"    5687";"    2019";"    1486";"     533";"      26"
"6387";"T001235";"GM0056";"2016JJ00";"    7789";"    5741";"    2021";"    1446";"     575";"      27"
"6388";"T001235";"GM0056";"2017JJ00";"    7800";"    5734";"    2044";"    1444";"     600";"      22"
"6389";"T001235";"GM0056";"2018JJ00";"    7883";"    5917";"    1941";"    1429";"     512";"      25"
"6390";"T001235";"GM0056";"2019JJ00";"";"";"";"";"";""
"6391";"T001235";"GM0056";"2020JJ00";"";"";"";"";"";""
"6392";"T001235";"GM0056";"2021JJ00";"";"";"";"";"";""
"6393";"T001235";"GM0056";"2022JJ00";"";"";"";"";"";""
"6394";"T001235";"GM0056";"2023JJ00";"";"";"";"";"";""
"6395";"T001235";"GM0056";"2024JJ00";"";"";"";"";"";""
"6396";"T001235";"GM1892";"2012JJ00";"   16175";"   10541";"    5587";"    4665";"     922";"      47"
"6397";"T001235";"GM1892";"2013JJ00";"   16350";"   10698";"    5613";"    4795";"     818";"      39"
"6398";"T001235";"GM1892";"2014JJ00";"   16712";"   10858";"    5679";"    4796";"     883";"     175"
"6399";"T001235";"GM1892";"2015JJ00";"   16707";"   10957";"    5579";"    4722";"     857";"     171"
"6400";"T001235";"GM1892";"2016JJ00";"   16787";"   11081";"    5524";"    4678";"     846";"     182"
"6401";"T001235";"GM1892";"2017JJ00";"   17034";"   11279";"    5571";"    4730";"     841";"     184"
"6402";"T001235";"GM1892";"2018JJ00";"   17237";"   11197";"    5865";"    4751";"    1114";"     175"
